#Date     	Time    	T IR	T Sens	Mag  	Hz   	Alt	Azi  	Lat    	Lon   	SL m
2018-09-01 	23:19:39	8.83	24.67	19.58	1.888	23	74	38:20:51,67241	-4:54:5,91934	684
2018-09-01 	23:19:40	8.87	24.67	19.58	1.888	22	74	38:20:51,67241	-4:54:5,91941	684
2018-09-01 	23:19:41	8.79	24.65	19.58	1.888	22	74	38:20:51,67244	-4:54:5,91937	684
2018-09-01 	23:19:42	4.49	24.65	19.66	1.754	35	77	38:20:51,67237	-4:54:5,91937	684
2018-09-01 	23:19:43	-3.79	24.65	19.66	1.754	69	241	38:20:51,67237	-4:54:5,91934	684
2018-09-01 	23:19:44	9.03	24.65	19.66	1.754	25	224	38:20:51,67241	-4:54:5,91937	684
2018-09-01 	23:19:45	9.03	24.65	19.66	1.754	25	224	38:20:51,67248	-4:54:5,91937	684
2018-09-01 	23:19:46	9.19	24.65	20.75	0.643	25	224	38:20:51,67252	-4:54:5,91937	684
2018-09-01 	23:19:47	9.11	24.65	20.75	0.643	25	224	38:20:51,67255	-4:54:5,91937	684
2018-09-01 	23:19:48	9.15	24.63	20.75	0.643	25	224	38:20:51,67255	-4:54:5,9193	684
2018-09-01 	23:19:49	9.21	24.65	20.74	0.649	25	223	38:20:51,67252	-4:54:5,91923	684
2018-09-01 	23:19:50	9.21	24.65	20.74	0.649	25	224	38:20:51,67244	-4:54:5,91912	684
2018-09-01 	23:19:51	9.19	24.63	20.74	0.649	25	224	38:20:51,67244	-4:54:5,91912	684
2018-09-01 	23:19:52	9.25	24.63	20.74	0.649	25	224	38:20:51,67241	-4:54:5,91912	684
2018-09-01 	23:19:53	9.33	24.63	20.74	0.649	25	224	38:20:51,67241	-4:54:5,91916	684
2018-09-01 	23:19:54	9.21	24.61	20.74	0.649	25	224	38:20:51,67234	-4:54:5,91916	684
2018-09-01 	23:19:55	5.01	24.63	20.74	0.649	39	226	38:20:51,67334	-4:54:5,92128	683
2018-09-01 	23:19:56	5.01	24.63	20.74	0.649	37	224	38:20:51,67378	-4:54:5,92538	684
2018-09-01 	23:19:57	5.01	24.61	20.74	0.649	38	224	38:20:51,67489	-4:54:5,92816	683
2018-09-01 	23:19:58	4.93	24.63	20.89	0.565	37	224	38:20:51,67288	-4:54:5,92834	684
2018-09-01 	23:19:59	4.97	24.63	20.89	0.565	37	224	38:20:51,67266	-4:54:5,93136	684
2018-09-01 	23:20:00	4.93	24.63	20.89	0.565	38	224	38:20:51,6728	-4:54:5,92427	684
2018-09-01 	23:20:01	4.97	24.61	20.89	0.565	38	224	38:20:51,66917	-4:54:5,92301	684
2018-09-01 	23:20:02	4.97	24.63	20.89	0.565	37	224	38:20:51,66856	-4:54:5,9206	684
2018-09-01 	23:20:03	5.05	24.63	20.89	0.565	38	224	38:20:51,66931	-4:54:5,9152	684
2018-09-01 	23:20:04	4.93	24.61	20.89	0.565	38	225	38:20:51,66802	-4:54:5,90936	684
2018-09-01 	23:20:05	-1.05	24.61	20.89	0.565	62	225	38:20:51,66571	-4:54:5,90612	684
2018-09-01 	23:20:06	-1.05	24.61	20.89	0.565	58	223	38:20:51,66463	-4:54:5,90292	684
2018-09-01 	23:20:07	-1.05	24.61	20.89	0.565	58	222	38:20:51,66359	-4:54:5,90227	684
2018-09-01 	23:20:08	-1.13	24.59	20.89	0.565	58	222	38:20:51,66139	-4:54:5,90224	684
2018-09-01 	23:20:09	-1.13	24.61	21.03	0.497	58	223	38:20:51,65891	-4:54:5,904	684
2018-09-01 	23:20:10	-1.05	24.61	21.03	0.497	58	222	38:20:51,65819	-4:54:5,90281	684
2018-09-01 	23:20:11	-1.05	24.63	21.03	0.497	58	223	38:20:51,6574	-4:54:5,90501	684
2018-09-01 	23:20:12	-1.01	24.63	21.03	0.497	58	222	38:20:51,64771	-4:54:5,89799	685
2018-09-01 	23:20:13	-1.09	24.61	21.02	0.501	58	222	38:20:51,63652	-4:54:5,88712	686
2018-09-01 	23:20:14	-1.17	24.61	21.02	0.501	58	222	38:20:51,62669	-4:54:5,8783	686
2018-09-01 	23:20:15	-1.43	24.59	21.02	0.501	72	225	38:20:51,61884	-4:54:5,87261	686
2018-09-01 	23:20:16	-4.61	24.59	21.02	0.501	86	60	38:20:51,61362	-4:54:5,86508	686
2018-09-01 	23:20:17	-4.49	24.59	20.82	0.603	86	60	38:20:51,61884	-4:54:5,86865	686
2018-09-01 	23:20:18	-4.49	24.57	20.82	0.603	86	59	38:20:51,61556	-4:54:5,87671	685
2018-09-01 	23:20:19	-4.49	24.61	20.82	0.603	86	58	38:20:51,61769	-4:54:5,88287	685
2018-09-01 	23:20:20	-4.57	24.57	20.78	0.625	86	63	38:20:51,61823	-4:54:5,88697	685
2018-09-01 	23:20:21	-4.69	24.57	20.78	0.625	86	59	38:20:51,62654	-4:54:5,88488	684
2018-09-01 	23:20:22	-4.65	24.57	20.78	0.625	86	62	38:20:51,62071	-4:54:5,89115	685
2018-09-01 	23:20:23	-4.57	24.55	20.78	0.625	86	59	38:20:51,61654	-4:54:5,89943	685
2018-09-01 	23:20:24	-4.65	24.57	20.78	0.625	85	58	38:20:51,61708	-4:54:5,9058	685
2018-09-01 	23:20:25	-2.67	24.57	20.78	0.625	86	58	38:20:51,61895	-4:54:5,91145	684
2018-09-01 	23:20:26	-2.63	24.57	20.73	0.655	62	43	38:20:51,6255	-4:54:5,91901	685
2018-09-01 	23:20:27	-2.55	24.57	20.73	0.655	62	45	38:20:51,63662	-4:54:5,92384	685
2018-09-01 	23:20:28	-2.67	24.55	20.64	0.711	62	45	38:20:51,64775	-4:54:5,9341	686
2018-09-01 	23:20:29	-2.79	24.55	20.64	0.711	63	44	38:20:51,65646	-4:54:5,94374	686
2018-09-01 	23:20:30	-2.75	24.57	20.64	0.711	63	44	38:20:51,6646	-4:54:5,9526	686
2018-09-01 	23:20:31	-2.95	24.53	20.64	0.711	62	45	38:20:51,66848	-4:54:5,95562	687
2018-09-01 	23:20:32	-2.91	24.55	20.64	0.711	62	46	38:20:51,6746	-4:54:5,96027	687
2018-09-01 	23:20:33	-2.75	24.55	20.64	0.711	63	45	38:20:51,67874	-4:54:5,96308	687
2018-09-01 	23:20:34	-2.83	24.53	20.64	0.711	62	46	38:20:51,67824	-4:54:5,96365	687
2018-09-01 	23:20:35	1.05	24.53	20.64	0.711	62	45	38:20:51,67831	-4:54:5,96207	687
2018-09-01 	23:20:36	3.19	24.53	20.18	1.086	30	59	38:20:51,67921	-4:54:5,96146	687
2018-09-01 	23:20:37	3.15	24.51	20.18	1.086	40	46	38:20:51,67892	-4:54:5,96308	687
2018-09-01 	23:20:38	3.19	24.45	20.17	1.096	40	46	38:20:51,67885	-4:54:5,96394	687
2018-09-01 	23:20:39	3.19	24.49	20.17	1.096	40	47	38:20:51,67874	-4:54:5,96434	687
2018-09-01 	23:20:42	3.23	24.51	20.17	1.096	40	47	38:20:51,67853	-4:54:5,96466	687
2018-09-01 	23:20:43	3.23	24.53	20.17	1.096	40	47	38:20:51,67842	-4:54:5,96466	687
2018-09-01 	23:20:44	3.25	24.49	20.17	1.096	40	47	38:20:51,67835	-4:54:5,96466	687
2018-09-01 	23:20:45	3.25	24.49	20.17	1.096	40	47	38:20:51,67828	-4:54:5,96462	687
2018-09-01 	23:20:46	8.37	24.49	19.35	2.333	40	47	38:20:51,6782	-4:54:5,96462	687
2018-09-01 	23:20:48	8.45	24.49	19.35	2.333	24	50	38:20:51,67813	-4:54:5,96459	687
2018-09-01 	23:20:49	8.47	24.49	19.35	2.333	24	50	38:20:51,6781	-4:54:5,96459	687
2018-09-01 	23:20:50	8.51	24.49	19.35	2.333	24	50	38:20:51,6781	-4:54:5,96462	687
2018-09-01 	23:20:51	8.33	24.43	19.35	2.333	24	50	38:20:51,67802	-4:54:5,96462	687
2018-09-01 	23:20:52	8.47	24.45	19.35	2.333	24	49	38:20:51,67802	-4:54:5,96466	687
2018-09-01 	23:20:53	8.41	24.43	19.35	2.333	24	50	38:20:51,67795	-4:54:5,96466	687
2018-09-01 	23:20:54	8.47	24.45	19.34	2.355	24	50	38:20:51,67788	-4:54:5,96466	687
2018-09-01 	23:20:55	8.37	24.45	19.35	2.333	24	50	38:20:51,67784	-4:54:5,96466	687
2018-09-01 	23:20:56	-2.55	24.43	19.35	2.333	24	50	38:20:51,67777	-4:54:5,96462	687
2018-09-01 	23:20:57	5.63	24.43	20.23	1.038	66	37	38:20:51,67777	-4:54:5,96462	687
2018-09-01 	23:20:58	9.03	24.45	20.23	1.038	27	221	38:20:51,67777	-4:54:5,96462	687
2018-09-01 	23:20:59	9.01	24.45	20.23	1.038	24	203	38:20:51,67781	-4:54:5,96462	687
2018-09-01 	23:21:00	8.93	24.43	20.51	0.802	24	203	38:20:51,67781	-4:54:5,96466	687
2018-09-01 	23:21:01	8.89	24.43	20.51	0.802	24	203	38:20:51,67781	-4:54:5,96462	687
2018-09-01 	23:21:02	8.87	24.43	20.5	0.809	24	203	38:20:51,67784	-4:54:5,96459	687
2018-09-01 	23:21:03	8.97	24.41	20.5	0.809	24	203	38:20:51,67784	-4:54:5,96452	687
2018-09-01 	23:21:04	9.01	24.45	20.5	0.809	24	203	38:20:51,67784	-4:54:5,96452	687
2018-09-01 	23:21:05	9.03	24.43	20.51	0.802	24	203	38:20:51,67781	-4:54:5,96452	687
2018-09-01 	23:21:06	8.89	24.41	20.51	0.802	24	203	38:20:51,6808	-4:54:5,96639	687
2018-09-01 	23:21:07	8.93	24.43	20.51	0.802	24	203	38:20:51,66982	-4:54:5,95296	687
2018-09-01 	23:21:08	8.93	24.43	20.51	0.802	24	203	38:20:51,6678	-4:54:5,95192	687
2018-09-01 	23:21:09	4.81	24.41	20.51	0.802	24	203	38:20:51,66614	-4:54:5,94767	687
2018-09-01 	23:21:10	4.85	24.41	20.63	0.718	37	201	38:20:51,66744	-4:54:5,94796	687
2018-09-01 	23:21:11	4.75	24.41	20.63	0.718	36	202	38:20:51,661	-4:54:5,94317	687
2018-09-01 	23:21:12	4.67	24.41	20.63	0.718	36	201	38:20:51,66373	-4:54:5,9351	687
2018-09-01 	23:21:13	4.75	24.43	20.7	0.673	36	202	38:20:51,66856	-4:54:5,93381	687
2018-09-01 	23:21:14	4.85	24.43	20.7	0.673	37	201	38:20:51,67241	-4:54:5,93489	687
2018-09-01 	23:21:15	4.89	24.41	20.7	0.673	36	202	38:20:51,67435	-4:54:5,93449	687
2018-09-01 	23:21:16	4.89	24.43	20.7	0.673	36	201	38:20:51,6732	-4:54:5,93305	687
2018-09-01 	23:21:17	4.81	24.41	20.7	0.673	36	201	38:20:51,67313	-4:54:5,92938	687
2018-09-01 	23:21:18	4.81	24.39	20.7	0.673	36	201	38:20:51,67151	-4:54:5,92837	688
2018-09-01 	23:21:19	-1.17	24.39	20.7	0.673	36	201	38:20:51,6682	-4:54:5,92823	688
2018-09-01 	23:21:20	-1.17	24.41	20.7	0.673	56	198	38:20:51,66611	-4:54:5,92916	688
2018-09-01 	23:21:21	-1.09	24.41	20.7	0.673	56	198	38:20:51,66506	-4:54:5,92873	688
2018-09-01 	23:21:22	-1.05	24.43	20.88	0.57	56	199	38:20:51,66532	-4:54:5,92848	688
2018-09-01 	23:21:23	-1.13	24.41	20.88	0.57	56	198	38:20:51,6656	-4:54:5,9283	688
2018-09-01 	23:21:24	-1.05	24.41	20.88	0.57	56	199	38:20:51,66571	-4:54:5,92823	688
2018-09-01 	23:21:25	-1.13	24.39	20.88	0.57	56	199	38:20:51,66582	-4:54:5,92819	688
2018-09-01 	23:21:26	-1.09	24.39	20.89	0.565	56	199	38:20:51,66593	-4:54:5,92816	688
2018-09-01 	23:21:27	-1.09	24.37	20.89	0.565	56	198	38:20:51,666	-4:54:5,92816	688
2018-09-01 	23:21:28	-1.13	24.41	20.89	0.565	57	198	38:20:51,66607	-4:54:5,92819	688
2018-09-01 	23:21:29	-4.69	24.41	20.88	0.57	56	198	38:20:51,66607	-4:54:5,92823	688
2018-09-01 	23:21:30	-4.81	24.39	20.88	0.57	73	38	38:20:51,66593	-4:54:5,93093	688
2018-09-01 	23:21:31	-4.81	24.41	20.88	0.57	85	37	38:20:51,66517	-4:54:5,93017	688
2018-09-01 	23:21:32	-4.81	24.35	20.8	0.614	85	35	38:20:51,66517	-4:54:5,93017	688
2018-09-01 	23:21:34	-4.77	24.39	20.8	0.614	85	36	38:20:51,67007	-4:54:5,93428	688
2018-09-01 	23:21:35	-4.73	24.37	20.8	0.614	85	34	38:20:51,67212	-4:54:5,93687	688
2018-09-01 	23:21:36	-4.77	24.37	20.79	0.619	85	33	38:20:51,67532	-4:54:5,94162	688
2018-09-01 	23:21:37	-4.77	24.39	20.79	0.619	85	35	38:20:51,67795	-4:54:5,93957	687
2018-09-01 	23:21:38	-4.57	24.39	20.79	0.619	85	34	38:20:51,67874	-4:54:5,93694	687
2018-09-01 	23:21:39	-4.65	24.39	20.79	0.619	85	31	38:20:51,68119	-4:54:5,93273	687
2018-09-01 	23:21:40	-3.07	24.37	20.79	0.619	85	94	38:20:51,68353	-4:54:5,93266	687
2018-09-01 	23:21:42	-3.03	24.39	20.79	0.619	65	22	38:20:51,68162	-4:54:5,93053	687
2018-09-01 	23:21:43	-2.99	24.39	20.7	0.673	64	21	38:20:51,68584	-4:54:5,92589	687
2018-09-01 	23:21:44	-2.91	24.37	20.7	0.673	64	21	38:20:51,68767	-4:54:5,92463	688
2018-09-01 	23:21:45	-2.91	24.35	20.7	0.673	65	20	38:20:51,68746	-4:54:5,92207	688
2018-09-01 	23:21:46	-2.95	24.35	20.7	0.673	64	22	38:20:51,68728	-4:54:5,92009	688
2018-09-01 	23:21:47	-3.03	24.35	20.7	0.673	64	22	38:20:51,6827	-4:54:5,91959	688
2018-09-01 	23:21:48	-3.11	24.33	20.7	0.673	64	22	38:20:51,67698	-4:54:5,92013	688
2018-09-01 	23:21:49	-3.03	24.37	20.7	0.673	64	21	38:20:51,67457	-4:54:5,92384	688
2018-09-01 	23:21:50	-2.99	24.37	20.7	0.673	64	21	38:20:51,67788	-4:54:5,9296	688
2018-09-01 	23:21:51	2.27	24.35	20.7	0.673	64	21	38:20:51,68054	-4:54:5,93226	688
2018-09-01 	23:21:52	2.21	24.37	20.49	0.817	43	22	38:20:51,68098	-4:54:5,93287	687
2018-09-01 	23:21:53	2.31	24.35	20.49	0.817	43	23	38:20:51,68069	-4:54:5,93233	688
2018-09-01 	23:21:54	2.25	24.35	20.32	0.955	43	21	38:20:51,6799	-4:54:5,93176	688
2018-09-01 	23:21:55	2.25	24.33	20.32	0.955	43	22	38:20:51,68072	-4:54:5,92945	688
2018-09-01 	23:21:56	2.31	24.33	20.32	0.955	43	22	38:20:51,68087	-4:54:5,93032	688
2018-09-01 	23:21:57	2.27	24.33	20.32	0.955	43	21	38:20:51,68252	-4:54:5,92884	687
2018-09-01 	23:21:58	2.31	24.37	20.32	0.955	43	21	38:20:51,68641	-4:54:5,92682	687
2018-09-01 	23:21:59	2.25	24.35	20.32	0.955	43	21	38:20:51,69325	-4:54:5,92992	687
2018-09-01 	23:22:01	7.69	24.31	20.32	0.955	43	21	38:20:51,70819	-4:54:5,93197	688
2018-09-01 	23:22:02	7.77	24.33	19.92	1.38	28	22	38:20:51,71028	-4:54:5,93237	688
2018-09-01 	23:22:03	7.77	24.33	19.92	1.38	26	24	38:20:51,71147	-4:54:5,9368	688
2018-09-01 	23:22:04	7.77	24.33	19.73	1.644	25	24	38:20:51,71388	-4:54:5,94061	687
2018-09-01 	23:22:05	7.77	24.31	19.73	1.644	26	23	38:20:51,71582	-4:54:5,94238	688
2018-09-01 	23:22:06	7.77	24.31	19.73	1.644	26	24	38:20:51,7186	-4:54:5,94446	688
2018-09-01 	23:22:07	7.83	24.33	19.73	1.644	25	24	38:20:51,72054	-4:54:5,94821	688
2018-09-01 	23:22:08	7.77	24.33	19.74	1.629	26	24	38:20:51,72371	-4:54:5,94968	688
2018-09-01 	23:22:09	7.83	24.31	19.74	1.629	25	24	38:20:51,72515	-4:54:5,95159	688
2018-09-01 	23:22:10	7.83	24.31	19.73	1.644	26	23	38:20:51,72306	-4:54:5,9544	688
2018-09-01 	23:22:11	7.83	24.33	19.73	1.644	25	24	38:20:51,72245	-4:54:5,95688	688
2018-09-01 	23:22:12	-4.61	24.31	19.73	1.644	20	33	38:20:51,72176	-4:54:5,95811	688
2018-09-01 	23:22:13	9.21	24.33	19.73	1.644	84	71	38:20:51,72137	-4:54:5,95879	688
2018-09-01 	23:22:14	9.29	24.31	20.73	0.655	19	200	38:20:51,72119	-4:54:5,95915	688
2018-09-01 	23:22:15	7.61	24.31	20.73	0.655	24	266	38:20:51,72108	-4:54:5,95933	688
2018-09-01 	23:22:16	7.61	24.31	20	1.282	25	336	38:20:51,72104	-4:54:5,95937	688
2018-09-01 	23:22:17	7.65	24.31	20	1.282	25	337	38:20:51,72108	-4:54:5,95937	688
2018-09-01 	23:22:18	7.69	24.31	20	1.282	25	337	38:20:51,72104	-4:54:5,95937	688
2018-09-01 	23:22:19	7.61	24.29	20	1.282	25	337	38:20:51,72284	-4:54:5,95868	688
2018-09-01 	23:22:20	7.65	24.33	20	1.282	25	337	38:20:51,71975	-4:54:5,96275	688
2018-09-01 	23:22:21	7.65	24.33	20	1.282	25	337	38:20:51,71888	-4:54:5,95998	688
2018-09-01 	23:22:22	7.65	24.33	19.99	1.294	25	338	38:20:51,71665	-4:54:5,953	688
2018-09-01 	23:22:23	7.65	24.31	19.99	1.294	26	337	38:20:51,71312	-4:54:5,95166	688
2018-09-01 	23:22:24	7.65	24.31	19.99	1.294	26	338	38:20:51,71096	-4:54:5,94947	688
2018-09-01 	23:22:25	7.69	24.29	19.99	1.294	26	338	38:20:51,70837	-4:54:5,94752	688
2018-09-01 	23:22:26	7.77	24.31	19.99	1.294	26	337	38:20:51,70902	-4:54:5,94896	688
2018-09-01 	23:22:26	7.69	24.29	19.99	1.294	25	337	38:20:51,70859	-4:54:5,9468	688
2018-09-01 	23:22:27	7.73	24.29	19.99	1.294	25	337	38:20:51,70481	-4:54:5,94223	688
2018-09-01 	23:22:28	3.63	24.31	20	1.282	16	334	38:20:51,70294	-4:54:5,93622	689
2018-09-01 	23:22:29	3.59	24.31	20	1.282	39	346	38:20:51,69941	-4:54:5,93032	689
2018-09-01 	23:22:30	3.63	24.29	20.45	0.847	39	346	38:20:51,69476	-4:54:5,92438	689
2018-09-01 	23:22:31	3.71	24.31	20.45	0.847	39	347	38:20:51,69347	-4:54:5,9198	689
2018-09-01 	23:22:32	3.71	24.33	20.45	0.847	39	346	38:20:51,69448	-4:54:5,91786	689
2018-09-01 	23:22:33	3.63	24.33	20.45	0.847	39	346	38:20:51,6952	-4:54:5,91692	689
2018-09-01 	23:22:34	3.63	24.31	20.45	0.847	38	345	38:20:51,69559	-4:54:5,91635	689
2018-09-01 	23:22:35	3.63	24.31	20.45	0.847	40	346	38:20:51,6957	-4:54:5,91613	689
2018-09-01 	23:22:36	3.63	24.33	20.45	0.847	39	345	38:20:51,6957	-4:54:5,91599	689
2018-09-01 	23:22:37	3.59	24.31	20.45	0.847	38	345	38:20:51,6957	-4:54:5,91595	689
2018-09-01 	23:22:38	-1.75	24.29	20.45	0.847	39	345	38:20:51,6957	-4:54:5,91595	689
2018-09-01 	23:22:39	-1.79	24.31	20.45	0.847	58	351	38:20:51,69566	-4:54:5,91595	689
2018-09-01 	23:22:40	-1.75	24.29	20.81	0.608	59	353	38:20:51,69563	-4:54:5,91595	689
2018-09-01 	23:22:41	-1.75	24.29	20.81	0.608	59	353	38:20:51,69559	-4:54:5,91595	689
2018-09-01 	23:22:42	-1.83	24.31	20.81	0.608	59	352	38:20:51,69559	-4:54:5,91599	689
2018-09-01 	23:22:43	-1.79	24.31	20.81	0.608	59	352	38:20:51,69556	-4:54:5,91602	689
2018-09-01 	23:22:44	-1.71	24.31	20.81	0.608	59	352	38:20:51,69552	-4:54:5,91606	689
2018-09-01 	23:22:45	-1.75	24.31	20.81	0.608	59	354	38:20:51,69721	-4:54:5,91037	689
2018-09-01 	23:22:46	-1.87	24.31	20.81	0.608	59	353	38:20:51,69926	-4:54:5,92247	689
2018-09-01 	23:22:47	-1.75	24.33	20.81	0.608	59	352	38:20:51,7015	-4:54:5,93186	689
2018-09-01 	23:22:48	-4.45	24.31	20.81	0.608	59	353	38:20:51,70103	-4:54:5,9476	689
2018-09-01 	23:22:49	-4.49	24.35	20.81	0.608	83	155	38:20:51,69768	-4:54:5,94814	689
2018-09-01 	23:22:50	-4.49	24.33	20.76	0.637	83	155	38:20:51,69188	-4:54:5,95044	689
2018-09-01 	23:22:51	-4.45	24.31	20.76	0.637	83	162	38:20:51,68926	-4:54:5,95631	689
2018-09-01 	23:22:52	-4.41	24.31	20.76	0.637	83	159	38:20:51,68645	-4:54:5,96344	689
2018-09-01 	23:22:53	-4.45	24.31	20.76	0.637	83	162	38:20:51,68512	-4:54:5,96776	689
2018-09-01 	23:22:54	-4.53	24.31	20.76	0.637	83	161	38:20:51,68404	-4:54:5,9674	689
2018-09-01 	23:22:56	-4.45	24.29	20.76	0.637	83	159	38:20:51,67986	-4:54:5,96617	689
2018-09-01 	23:22:57	-4.45	24.31	20.76	0.637	83	159	38:20:51,67856	-4:54:5,96693	689
2018-09-01 	23:22:58	-3.79	24.29	20.76	0.637	83	159	38:20:51,67838	-4:54:5,96736	689
2018-09-01 	23:22:59	-2.19	24.29	20.79	0.619	64	173	38:20:51,67828	-4:54:5,96754	689
2018-09-01 	23:23:00	-2.15	24.31	20.79	0.619	61	171	38:20:51,67824	-4:54:5,96772	689
2018-09-01 	23:23:01	-2.03	24.31	20.79	0.619	61	170	38:20:51,67849	-4:54:5,96822	689
2018-09-01 	23:23:02	-2.03	24.33	20.79	0.619	61	171	38:20:51,67864	-4:54:5,96844	689
2018-09-01 	23:23:03	-2.07	24.31	20.83	0.597	61	171	38:20:51,67864	-4:54:5,96851	689
2018-09-01 	23:23:04	-2.03	24.35	20.83	0.597	61	170	38:20:51,67864	-4:54:5,96858	689
2018-09-01 	23:23:05	-2.07	24.31	20.83	0.597	61	171	38:20:51,6786	-4:54:5,96866	689
2018-09-01 	23:23:06	-2.03	24.35	20.83	0.597	61	171	38:20:51,67882	-4:54:5,96862	689
2018-09-01 	23:23:07	-1.99	24.31	20.83	0.597	61	171	38:20:51,67892	-4:54:5,96862	689
2018-09-01 	23:23:08	-1.99	24.31	20.83	0.597	61	171	38:20:51,679	-4:54:5,96869	689
2018-09-01 	23:23:09	4.49	24.29	20.83	0.597	61	171	38:20:51,67903	-4:54:5,96873	689
2018-09-01 	23:23:10	4.53	24.33	20.83	0.597	40	173	38:20:51,6791	-4:54:5,96884	689
2018-09-01 	23:23:11	4.49	24.33	20.83	0.597	39	173	38:20:51,67914	-4:54:5,96894	689
2018-09-01 	23:23:12	4.49	24.33	20.83	0.597	39	173	38:20:51,67925	-4:54:5,96905	689
2018-09-01 	23:23:13	4.53	24.33	20.81	0.608	39	173	38:20:51,67936	-4:54:5,96916	689
2018-09-01 	23:23:14	4.49	24.33	20.81	0.608	39	173	38:20:51,67946	-4:54:5,96927	689
2018-09-01 	23:23:15	4.45	24.29	20.81	0.608	39	173	38:20:51,67957	-4:54:5,96934	689
2018-09-01 	23:23:16	4.49	24.31	20.81	0.608	39	173	38:20:51,67964	-4:54:5,96934	689
2018-09-01 	23:23:18	4.45	24.31	20.81	0.608	38	173	38:20:51,67975	-4:54:5,96941	689
2018-09-01 	23:23:19	9.95	24.29	20.79	0.619	39	173	38:20:51,67979	-4:54:5,96945	689
2018-09-01 	23:23:20	10.03	24.31	20.79	0.619	23	173	38:20:51,67982	-4:54:5,96948	689
2018-09-01 	23:23:21	10.05	24.33	20.39	0.895	23	175	38:20:51,67986	-4:54:5,96956	689
2018-09-01 	23:23:22	10.09	24.29	20.39	0.895	23	175	38:20:51,67986	-4:54:5,96959	689
2018-09-01 	23:23:23	10.05	24.31	20.39	0.895	23	174	38:20:51,67986	-4:54:5,96963	689
2018-09-01 	23:23:24	10.03	24.31	20.39	0.895	23	175	38:20:51,67993	-4:54:5,96974	689
2018-09-01 	23:23:25	10.03	24.33	20.39	0.895	23	174	38:20:51,67997	-4:54:5,96984	689
2018-09-01 	23:23:26	10.09	24.27	20.4	0.887	23	174	38:20:51,68004	-4:54:5,96995	689
2018-09-01 	23:23:27	9.99	24.31	20.4	0.887	23	175	38:20:51,68015	-4:54:5,96999	689
2018-09-01 	23:23:28	10.03	24.31	20.39	0.895	23	174	38:20:51,68029	-4:54:5,97006	689
2018-09-01 	23:23:29	7.97	24.33	20.39	0.895	23	174	38:20:51,6804	-4:54:5,97013	689
2018-09-01 	23:23:30	-3.79	24.33	20.39	0.895	29	177	38:20:51,68047	-4:54:5,97024	689
2018-09-01 	23:23:31	8.47	24.33	20.75	0.643	73	353	38:20:51,68051	-4:54:5,97031	689
2018-09-01 	23:23:32	8.55	24.33	20.75	0.643	27	304	38:20:51,68051	-4:54:5,97035	689
2018-09-01 	23:23:33	8.59	24.33	20.3	0.973	26	308	38:20:51,68054	-4:54:5,97038	689
2018-09-01 	23:23:34	8.51	24.35	20.3	0.973	26	308	38:20:51,68054	-4:54:5,97046	689
2018-09-01 	23:23:35	8.59	24.35	20.3	0.973	26	309	38:20:51,68054	-4:54:5,97042	689
2018-09-01 	23:23:36	8.59	24.31	20.3	0.973	27	308	38:20:51,68058	-4:54:5,97042	689
2018-09-01 	23:23:37	8.59	24.35	20.3	0.973	26	308	38:20:51,68054	-4:54:5,97038	689
2018-09-01 	23:23:38	8.59	24.35	20.3	0.973	26	308	38:20:51,68054	-4:54:5,97038	689
2018-09-01 	23:23:39	8.55	24.33	20.3	0.973	26	308	38:20:51,67889	-4:54:5,96585	689
2018-09-01 	23:23:40	8.47	24.33	20.3	0.973	26	308	38:20:51,67622	-4:54:5,97668	689
2018-09-01 	23:23:41	8.59	24.35	20.3	0.973	28	310	38:20:51,67349	-4:54:5,9828	688
2018-09-01 	23:23:42	4.33	24.33	20.3	0.973	26	308	38:20:51,67795	-4:54:5,98309	689
2018-09-01 	23:23:43	4.37	24.33	20.58	0.752	41	318	38:20:51,68072	-4:54:5,97877	689
2018-09-01 	23:23:44	4.37	24.33	20.58	0.752	38	315	38:20:51,68141	-4:54:5,97913	688
2018-09-01 	23:23:45	4.37	24.35	20.58	0.752	39	316	38:20:51,68058	-4:54:5,985	688
2018-09-01 	23:23:46	4.33	24.35	20.63	0.718	39	316	38:20:51,67824	-4:54:5,99036	688
2018-09-01 	23:23:47	4.41	24.35	20.63	0.718	39	316	38:20:51,67774	-4:54:5,99123	688
2018-09-01 	23:23:49	4.33	24.31	20.63	0.718	39	316	38:20:51,6745	-4:54:6,01884	687
2018-09-01 	23:23:50	4.27	24.33	20.63	0.718	39	315	38:20:51,67298	-4:54:6,02716	687
2018-09-01 	23:23:51	4.41	24.35	20.63	0.718	39	316	38:20:51,67147	-4:54:6,02946	687
2018-09-01 	23:23:52	-1.75	24.37	20.63	0.718	39	317	38:20:51,66989	-4:54:6,03259	687
2018-09-01 	23:23:54	-1.75	24.35	20.63	0.718	60	320	38:20:51,66809	-4:54:6,02888	687
2018-09-01 	23:23:55	-1.79	24.37	20.95	0.535	59	319	38:20:51,66877	-4:54:6,02741	687
2018-09-01 	23:23:57	-1.79	24.35	20.95	0.535	59	320	38:20:51,67108	-4:54:6,01906	687
2018-09-01 	23:23:58	-1.95	24.35	20.95	0.535	59	321	38:20:51,6705	-4:54:6,01715	687
2018-09-01 	23:23:59	-1.91	24.35	20.95	0.535	59	319	38:20:51,67093	-4:54:6,01549	688
2018-09-01 	23:24:01	-1.91	24.37	20.95	0.535	60	321	38:20:51,67154	-4:54:6,01362	688
